PLAIN-3	breast cancer cells feed on cholesterol
PLAIN-2655	eating meat or eggs before pregnancy may increase the risk of gestational diabetes
PLAIN-2656	certain berries may help relieve visual fatigue associated with staring at a computer screen all day
PLAIN-2656	dietary treatments for computer eye strain
PLAIN-2657	blueberries may help protect against agerelated macular degeneration  and black currants may help halt the progression of glaucoma
PLAIN-2657	dietary treatment of glaucoma
PLAIN-2658	yellow plant pigments such as lutein and zeaxanthin build up in the back of our eyes to protect our retinas against agerelated macular degeneration  levels of these eyesight  saving nutrients in organic freerange eggs  vegetables  and goji berries are compared
PLAIN-2658	dietary prevention of agerelated macular degeneration
PLAIN-2661	blueberry consumption may double the population of our cancer fighting immune cells  and the spices cardamom and black pepper may boost their activity
PLAIN-2661	boosting natural killer cell activity
PLAIN-2662	vitamin b12 necessary for arterial health
PLAIN-2662	the cardiovascular benefits of plantbased diets may be severely undermined by vitamin b12 deficiency
PLAIN-2663	the carotid arteries of those eating plantbased diets appear healthier than even those just as slim  longdistance endurance athletes who  ve run an average of 50000 miles
PLAIN-2663	arteries of vegans vs runners
PLAIN-2664	antioxidant rich foods with every meal
PLAIN-2664	to stay out of oxidative debt we need to take in more antioxidants than we use up
PLAIN-2665	how to reach the antioxidant  rda
PLAIN-2665	even nine servings of fruits and vegetables a day may not reach the minimum recommended intake of antioxidants if one doesn  t make the right choices
PLAIN-2666	how many antioxidantrich foods do we need to eat every day just to stay out of oxidative debt
PLAIN-2666	minimum  recommended daily allowance  of antioxidants
PLAIN-2667	even just a single egg a week may increase the risk of diabetes  the leading cause of lowerlimb amputations  kidney failure  and new cases of blindness
PLAIN-2667	eggs and diabetes
PLAIN-2668	phytates for the prevention of osteoporosis
PLAIN-2668	women who consume the most highphytate foods  whole grains  beans  and nuts  appear to have better bone density
PLAIN-2671	one in a thousand  ending the heart disease epidemic
PLAIN-2671	many of our most common diseases found to be rare or even nonexistent among populations eating plantbased diets
PLAIN-2672	coronary heart disease  our  1 cause of death  was found to be almost nonexistent in a population eating a diet centered around whole plant foods
PLAIN-2672	cavities and coronaries  our choice
PLAIN-2673	mercury vs omega3s for brain development
PLAIN-2673	risk  benefit analysis of 33 fish species contrasts the brain boosting effects of dha with the brain damaging effects of mercury to determine the net effect on intelligence  iq
PLAIN-2674	exposure to mercury during pregnancy appears to influence fetal brain development as detected by decreased size of a newborn  s brain
PLAIN-2674	fish intake associated with brain shrinkage
PLAIN-2675	those eating caloriedense diets may have a reduced capacity to enjoy all of life  s pleasures by deadening dopamine pathways in the brain
PLAIN-2675	are fatty foods addictive
PLAIN-2676	are sugary foods addictive
PLAIN-2676	evidence from pet scans suggests brain activity changes from the overconsumption of sugar may parallel that of drug addiction  diminished  pleasure center  dopamine pathway sensitivity in obese individuals may be analogous to that found in cocaine addicts and alcoholics
PLAIN-2677	how to avoid phosphate additives
PLAIN-2677	the vast majority of chicken and poultry products are injected with phosphorus preservatives  which are often not listed in the ingredients  reducing one  s intake of meat  junk food  fast food  and processed cheese may help lower intake until labeling is mandated
PLAIN-2678	phosphate additives in chicken
PLAIN-2678	the phosphorus preservatives injected into poultry may not just be an arterial toxin  they also appear to dramatically increase the growth of food poisoning campylobacter bacteria
PLAIN-2681	there is a receptor in our intestines activated by phytonutrients in cruciferous vegetables that boosts immune function  the aryl hydrocarbon  ah  receptor
PLAIN-2681	the broccoli receptor  our first line of defense
PLAIN-2682	lifestyle medicine  treating the causes of disease
PLAIN-2682	if doctors can eliminate some of our leading killers by treating the underlying causes of chronic disease better than nearly any other medical intervention  why don  t more doctors do it
PLAIN-2683	canned beans or cooked beans
PLAIN-2683	canned beans are convenient  but are they as nutritious as home cooked  and if we do used canned  should we drain them or not
PLAIN-2684	brca breast cancer genes and soy
PLAIN-2684	one reason why soy consumption is associated with improved survival and lower recurrence rates in breast cancer patients may be because soy phytonutrients appear to improve the expression of tumor suppressing brca genes
PLAIN-2685	increased lifespan from beans
PLAIN-2685	the intake of legumes  beans  chickpeas  split peas  and lentils  may be the single most important dietary predictor of a long lifespan  but what about concerns about intestinal gas
PLAIN-2686	how many poppy seeds are too many
PLAIN-2686	soaking and cooking poppy seeds can lower their morphine and codeine levels  but those undergoing drug testing may want to avoid them altogether
PLAIN-2687	nutrientdense approach to weight management
PLAIN-2687	americans eating meatfree diets average higher intakes of nearly every nutrient  while maintaining a lower body weight  perhaps due in part to their higher resting metabolic rates
PLAIN-2688	preserving immune function in athletes with nutritional yeast
PLAIN-2688	athletes who overtrain may put excessive stress on their bodies and become more susceptible to respiratory infections  but the fiber found in nutritional and brewer s yeast may prevent this immune decline in marathon runners
PLAIN-2691	choline may be the reason egg consumption is associated with prostate cancer progression and death
PLAIN-2691	eggs  choline  and cancer
PLAIN-2692	too much choline  a compound concentrated in eggs and other animal products  can make bodily secretions smell like rotting fish and may increase the risk of heart disease due to conversion in the gut to trimethylamine
PLAIN-2692	eggs and choline  something fishy
PLAIN-2693	bold indeed  beef lowers cholesterol
PLAIN-2693	the beef industry designed a study to show that a diet containing beef was able to lower cholesterol if one cuts out enough poultry  pork  fish  and cheese to halve one  s total saturated fat intake
PLAIN-2694	tell your doctor if you eat grapefruit
PLAIN-2694	the role white and pink  red  grapefruit may play in weight loss and cholesterol control  as well as the suppression of drug clearance enzymes within the body
PLAIN-2695	plantbased diets tend to be alkalineforming  this may help protect muscle mass and reduce the risk of gout and kidney stones  the ph of one s urine can be estimated with natural pigments using kitchen chemistry
PLAIN-2695	testing your diet with pee  purple cabbage
PLAIN-2696	alkaline diets  animal protein   calcium loss
PLAIN-2696	the decadesold dogma that the acidforming quality of animal protein leads to bone loss has been called into question
PLAIN-2697	breast cancer survival vegetable
PLAIN-2697	simple changes in diet and lifestyle may quadruple a woman  s survival rate from breast cancer
PLAIN-2698	reducing the ratio of animal to plant protein in men  s diets may slow the progression of prostate cancer
PLAIN-2698	prostate cancer survival  the a  v ratio
PLAIN-2701	methionine restriction as a life extension strategy
PLAIN-2701	plantbased diets may prove to be a useful nutrition strategy in both cancer growth control as well as lifespan extension because these diets are naturally lower in methionine
PLAIN-2702	starving cancer with methionine restriction
PLAIN-2702	methionine restriction  best achieved through a plantbased diet  may prove to have a major impact on patients with cancer because unlike normal tissues  many human tumors require the amino acid methionine to grow
